Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5475983619689941	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
2.7971532344818115	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
4.318469524383545	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
5.807414293289185	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
7.462311506271362	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
9.903153419494629	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
11.701206922531128	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
13.585737466812134	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
15.816701650619507	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
18.26218318939209	9	174.58621	32.8534	200.0	110.0	174.58620689655172	32.853401903712324	5063	50488
20.52924346923828	10	199.11539	4.4230766	200.0	177.0	199.1153846153846	4.423076923076923	5177	55665
22.88756775856018	11	197.76923	7.772277	200.0	168.0	197.76923076923077	7.772276630670619	5142	60807
25.108651399612427	12	200.0	0.0	200.0	200.0	200.0	0.0	5200	66007
27.269895315170288	13	200.0	0.0	200.0	200.0	200.0	0.0	5200	71207
29.485456705093384	14	198.3077	8.461538	200.0	156.0	198.30769230769232	8.461538461538462	5156	76363
31.535176277160645	15	197.15384	14.230769	200.0	126.0	197.15384615384616	14.230769230769232	5126	81489
33.702447175979614	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86689
36.06614708900452	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91889
38.486289978027344	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97089
41.180603981018066	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	102289
43.551854848861694	20	198.23077	8.846153	200.0	154.0	198.23076923076923	8.846153846153847	5154	107443
45.52137327194214	21	195.42308	14.7913	200.0	128.0	195.42307692307693	14.791299617636653	5081	112524
47.73539733886719	22	196.15384	7.2041245	200.0	178.0	196.15384615384616	7.204124393985967	5100	117624
49.67663788795471	23	182.82143	16.294289	200.0	125.0	182.82142857142858	16.29428815660912	5119	122743
51.672287702560425	24	173.44827	20.099043	200.0	109.0	173.44827586206895	20.099041333968884	5030	127773
53.716545820236206	25	163.96774	33.2745	200.0	22.0	163.96774193548387	33.2745023674941	5083	132856
55.69432044029236	26	173.75862	20.682585	200.0	103.0	173.75862068965517	20.68258499886883	5039	137895
57.48235511779785	27	160.71875	14.729296	189.0	120.0	160.71875	14.729295585244394	5143	143038
59.256677865982056	28	157.53125	19.220732	200.0	108.0	157.53125	19.22073160515749	5041	148079
61.260430574417114	29	153.0303	14.298728	182.0	119.0	153.03030303030303	14.298728166550335	5050	153129
63.118194341659546	30	163.03226	17.218676	189.0	128.0	163.03225806451613	17.21867678960888	5054	158183
64.9193115234375	31	168.16667	14.144689	199.0	140.0	168.16666666666666	14.144688834407853	5045	163228
66.77576088905334	32	175.7931	14.9051695	200.0	152.0	175.79310344827587	14.90516992082307	5098	168326
68.69338846206665	33	188.85185	12.69209	200.0	156.0	188.85185185185185	12.692090577887923	5099	173425
70.60250401496887	34	193.23077	8.692648	200.0	174.0	193.23076923076923	8.692648053241015	5024	178449
72.63845324516296	35	198.92308	3.0118113	200.0	186.0	198.92307692307693	3.0118110693002906	5172	183621
75.08812975883484	36	199.3077	3.085565	200.0	184.0	199.30769230769232	3.0855647877125505	5182	188803
77.56652426719666	37	199.26923	2.822406	200.0	186.0	199.26923076923077	2.822406124454974	5181	193984
79.5984206199646	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199184
81.63704299926758	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204384
83.67316126823425	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209584
85.84180617332458	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214784
87.82933521270752	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219984
89.83495354652405	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	225184
91.94276809692383	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230384
94.053231716156	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235584
96.08310198783875	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240784
98.19017195701599	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245984
100.47979474067688	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	251184
102.71889352798462	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256384
104.729421377182	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261584
106.7171721458435	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	266784
108.73058319091797	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	271984
110.74457740783691	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	277184
112.70552253723145	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	282384
114.68585085868835	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	287584
116.6719241142273	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	292784
118.7415292263031	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	297984
120.97543573379517	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	303184
123.09879183769226	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	308384
