Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.680741310119629	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
2.917998790740967	1	23.753555	12.528486	77.0	8.0	23.753554502369667	12.528485993892566	5012	10031
4.104275465011597	2	37.924812	18.242569	103.0	9.0	37.92481203007519	18.24256942566977	5044	15075
5.3533501625061035	3	51.61616	24.266079	143.0	16.0	51.61616161616162	24.266078527133125	5110	20185
6.6006019115448	4	62.641975	27.607616	152.0	18.0	62.641975308641975	27.60761598355944	5074	25259
7.811155796051025	5	64.17949	24.37198	130.0	23.0	64.17948717948718	24.371980333531386	5006	30265
9.030118227005005	6	73.31884	25.166975	145.0	35.0	73.31884057971014	25.166974421934302	5059	35324
10.23541784286499	7	80.0	26.178265	145.0	35.0	80.0	26.17826555181965	5040	40364
11.438591241836548	8	92.33929	36.42079	200.0	42.0	92.33928571428571	36.42079311215459	5171	45535
12.64659595489502	9	98.882355	37.916134	200.0	44.0	98.88235294117646	37.9161340064237	5043	50578
13.96618390083313	10	104.229164	31.741297	200.0	45.0	104.22916666666667	31.741297746609053	5003	55581
15.068330764770508	11	132.6923	37.15536	200.0	47.0	132.69230769230768	37.15535910281547	5175	60756
16.148211002349854	12	167.93333	32.79424	200.0	100.0	167.93333333333334	32.794240686776426	5038	65794
17.158313751220703	13	174.86208	24.07993	200.0	126.0	174.86206896551724	24.07993031541503	5071	70865
18.173903226852417	14	169.1	35.37452	200.0	64.0	169.1	35.374520020300864	5073	75938
19.237633228302002	15	156.39394	36.25243	200.0	85.0	156.3939393939394	36.25243096880321	5161	81099
20.24713969230652	16	144.34285	34.851475	200.0	74.0	144.34285714285716	34.85147494902402	5052	86151
21.275434017181396	17	154.33333	34.794346	200.0	72.0	154.33333333333334	34.79434529699423	5093	91244
22.27762532234192	18	162.03226	28.055801	200.0	116.0	162.03225806451613	28.05580139071665	5023	96267
23.312225580215454	19	177.03448	27.062485	200.0	99.0	177.0344827586207	27.062485497163514	5134	101401
24.349801778793335	20	184.46428	17.257465	200.0	146.0	184.46428571428572	17.257466588732672	5165	106566
25.37156629562378	21	189.22223	17.613827	200.0	139.0	189.22222222222223	17.613827340480174	5109	111675
26.415170669555664	22	182.67857	22.792627	200.0	128.0	182.67857142857142	22.7926265825291	5115	116790
27.44386315345764	23	191.66667	14.068615	200.0	158.0	191.66666666666666	14.068614925639478	5175	121965
28.50800895690918	24	191.37038	14.621517	200.0	148.0	191.37037037037038	14.62151673783119	5167	127132
29.535791158676147	25	189.0	17.018509	200.0	142.0	189.0	17.018508443151816	5103	132235
30.538281679153442	26	195.23077	10.96255	200.0	150.0	195.23076923076923	10.962550560562967	5076	137311
31.58675456047058	27	191.22223	14.161328	200.0	153.0	191.22222222222223	14.161327970093172	5163	142474
32.618372440338135	28	189.37038	14.285834	200.0	152.0	189.37037037037038	14.285833822741111	5113	147587
33.635966777801514	29	194.84616	14.916929	200.0	141.0	194.84615384615384	14.916929741049538	5066	152653
34.69467234611511	30	196.03847	9.099792	200.0	168.0	196.03846153846155	9.099791921673345	5097	157750
35.737781047821045	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	162950
36.77379059791565	32	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230768	5197	168147
37.83051872253418	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	173347
38.87969636917114	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	178547
39.94121432304382	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	183747
40.9837486743927	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	188947
42.02525448799133	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	194147
43.053499698638916	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199347
44.09549617767334	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204547
45.136898040771484	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209747
46.18089151382446	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214947
47.268277168273926	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	220147
48.5006000995636	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	225347
50.37144589424133	44	198.03847	9.807693	200.0	149.0	198.03846153846155	9.80769230769231	5149	230496
51.794625759124756	45	188.33333	30.30096	200.0	66.0	188.33333333333334	30.300959525205602	5085	235581
52.97129201889038	46	153.90909	44.779842	200.0	68.0	153.9090909090909	44.77984099770358	5079	240660
54.18580150604248	47	111.755554	44.300068	200.0	34.0	111.75555555555556	44.30006549057389	5029	245689
55.52572512626648	48	114.22222	43.70807	200.0	47.0	114.22222222222223	43.70806632337325	5140	250829
57.400551319122314	49	123.0	44.290615	200.0	35.0	123.0	44.29061454287314	5043	255872
59.38664746284485	50	148.61765	49.082775	200.0	49.0	148.61764705882354	49.08277204998437	5053	260925
61.234103202819824	51	177.41379	39.039783	200.0	73.0	177.41379310344828	39.039782752168385	5145	266070
62.47925424575806	52	188.74074	25.35758	200.0	92.0	188.74074074074073	25.357579906421716	5096	271166
63.57618737220764	53	193.76923	31.153847	200.0	38.0	193.76923076923077	31.153846153846153	5038	276204
65.24668169021606	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	281404
67.085697889328	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	286604
