Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4862241744995117	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
0.7956802845001221	1	24.452381	15.784566	89.0	9.0	24.452380952380953	15.784565066262225	1027	2034
1.0735230445861816	2	38.74074	22.371597	97.0	16.0	38.74074074074074	22.371596728710358	1046	3080
1.3653278350830078	3	48.761906	25.810492	111.0	16.0	48.76190476190476	25.810490229666147	1024	4104
1.6645896434783936	4	63.17647	29.354298	142.0	30.0	63.1764705882353	29.354296797648363	1074	5178
1.9571642875671387	5	67.26667	26.878656	112.0	23.0	67.26666666666667	26.878657373876067	1009	6187
2.2502098083496094	6	66.73333	31.27825	145.0	28.0	66.73333333333333	31.278249453716057	1001	7188
2.6047496795654297	7	87.166664	50.51045	200.0	30.0	87.16666666666667	50.510449963899106	1046	8234
2.955223798751831	8	99.36364	21.478415	144.0	59.0	99.36363636363636	21.478415073035226	1093	9327
3.3074281215667725	9	102.7	48.75049	185.0	52.0	102.7	48.75048717705291	1027	10354
3.638751983642578	10	92.09091	32.23057	170.0	53.0	92.0909090909091	32.23057426350595	1013	11367
4.032180070877075	11	120.55556	45.7508	200.0	61.0	120.55555555555556	45.75080111286726	1085	12452
4.398965120315552	12	130.75	22.769222	180.0	108.0	130.75	22.76922264812745	1046	13498
4.817749738693237	13	157.85715	32.25979	200.0	99.0	157.85714285714286	32.25978731410083	1105	14603
5.216817855834961	14	173.16667	27.449448	200.0	136.0	173.16666666666666	27.449448486667674	1039	15642
5.658137559890747	15	190.0	22.36068	200.0	140.0	190.0	22.360679774997898	1140	16782
6.095950365066528	16	185.33333	24.62835	200.0	133.0	185.33333333333334	24.628348616087834	1112	17894
6.520287990570068	17	181.5	26.164543	200.0	144.0	181.5	26.164543438274123	1089	18983
6.9749743938446045	18	189.83333	11.82394	200.0	172.0	189.83333333333334	11.823939933691964	1139	20122
7.471343755722046	19	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	21321
7.957115650177002	20	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	22494
8.449366092681885	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23694
8.943081378936768	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	24894
9.432975769042969	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26094
9.895776987075806	24	194.16667	13.04373	200.0	165.0	194.16666666666666	13.043729868748771	1165	27259
10.374380350112915	25	192.33333	12.283683	200.0	167.0	192.33333333333334	12.283683848458853	1154	28413
10.828018188476562	26	187.33333	19.896957	200.0	147.0	187.33333333333334	19.89695677456452	1124	29537
11.310387372970581	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	30737
11.750044345855713	28	189.5	12.433154	200.0	167.0	189.5	12.433154601038842	1137	31874
12.21964430809021	29	194.16667	10.237458	200.0	172.0	194.16666666666666	10.237458451957474	1165	33039
12.625607013702393	30	176.33333	28.223316	200.0	130.0	176.33333333333334	28.22331581433258	1058	34097
13.082433938980103	31	191.0	20.12461	200.0	146.0	191.0	20.12461179749811	1146	35243
13.51360273361206	32	183.66667	19.813015	200.0	146.0	183.66666666666666	19.813014802284776	1102	36345
13.99016809463501	33	197.66667	5.2174926	200.0	186.0	197.66666666666666	5.217491947499509	1186	37531
14.454718351364136	34	171.0	32.980515	200.0	106.0	171.0	32.98051372726456	1197	38728
14.877903699874878	35	175.5	34.850872	200.0	120.0	175.5	34.8508727772108	1053	39781
15.351062297821045	36	195.33333	10.434984	200.0	172.0	195.33333333333334	10.43498389499902	1172	40953
15.827633380889893	37	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	42128
16.274986505508423	38	188.33333	26.087461	200.0	130.0	188.33333333333334	26.087459737497547	1130	43258
16.67850375175476	39	179.66667	21.406126	200.0	147.0	179.66666666666666	21.406125810669764	1078	44336
17.063636302947998	40	171.16667	41.626984	200.0	99.0	171.16666666666666	41.626981100670214	1027	45363
17.533198595046997	41	193.5	12.433154	200.0	166.0	193.5	12.433154601038842	1161	46524
17.943916082382202	42	171.66667	51.85128	200.0	58.0	171.66666666666666	51.85128306566343	1030	47554
18.42806577682495	43	198.83333	2.608746	200.0	193.0	198.83333333333334	2.6087459737497545	1193	48747
18.877959489822388	44	188.16667	19.852932	200.0	146.0	188.16666666666666	19.852931493582727	1129	49876
19.339513063430786	45	169.0	42.05099	200.0	80.0	169.0	42.050989456678835	1183	51059
19.75764012336731	46	176.33333	52.920273	200.0	58.0	176.33333333333334	52.92027546749503	1058	52117
20.25546383857727	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	53317
20.745800733566284	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	54517
21.23173451423645	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	55717
21.72617816925049	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	56917
22.212783575057983	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	58117
22.663017511367798	52	187.66667	27.57817	200.0	126.0	187.66666666666666	27.578171722497405	1126	59243
23.090606927871704	53	181.5	41.367256	200.0	89.0	181.5	41.36725758374611	1089	60332
23.566792726516724	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	61532
24.012644290924072	55	189.66667	23.106035	200.0	138.0	189.66666666666666	23.106035767497826	1138	62670
24.444777011871338	56	182.16667	39.876545	200.0	93.0	182.16666666666666	39.87654559874625	1093	63763
