Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6480193138122559	0	19.168583	8.522807	51.0	9.0	19.168582375478927	8.522807439414818	5003	5003
3.0735673904418945	1	27.320652	13.883067	88.0	9.0	27.320652173913043	13.883067870168778	5027	10030
4.434403657913208	2	35.74286	18.048494	99.0	9.0	35.74285714285714	18.04849476453109	5004	15034
5.8538429737091064	3	45.93578	18.792091	111.0	12.0	45.93577981651376	18.792090484000404	5007	20041
7.403249502182007	4	51.540817	22.917852	111.0	18.0	51.54081632653061	22.917851685186882	5051	25092
9.1726713180542	5	54.97826	24.216406	159.0	21.0	54.97826086956522	24.21640580306879	5058	30150
11.224480390548706	6	59.094116	20.89955	121.0	22.0	59.09411764705882	20.899548843659574	5023	35173
13.279766321182251	7	70.22222	28.205212	146.0	29.0	70.22222222222223	28.205211408838686	5056	40229
15.499060869216919	8	69.58904	23.724352	134.0	32.0	69.58904109589041	23.724350600369867	5080	45309
17.699151754379272	9	74.42647	31.343597	182.0	28.0	74.42647058823529	31.343596858271397	5061	50370
19.880850791931152	10	82.90164	23.720852	164.0	39.0	82.90163934426229	23.720852635846942	5057	55427
22.132341384887695	11	88.01755	32.765244	182.0	44.0	88.01754385964912	32.76524218927369	5017	60444
24.261014699935913	12	95.611115	36.30142	200.0	38.0	95.61111111111111	36.30142159580728	5163	65607
26.200698852539062	13	102.14286	34.573788	200.0	41.0	102.14285714285714	34.57378976588349	5005	70612
28.197524547576904	14	112.95556	39.79054	200.0	50.0	112.95555555555555	39.79053799058574	5083	75695
30.27247405052185	15	123.02439	37.35491	200.0	64.0	123.02439024390245	37.35491465682182	5044	80739
32.47105574607849	16	157.78125	39.49425	200.0	74.0	157.78125	39.49425146065564	5049	85788
34.77460336685181	17	181.17857	23.557003	200.0	139.0	181.17857142857142	23.55700316167538	5073	90861
37.17843198776245	18	188.62962	24.192358	200.0	121.0	188.62962962962962	24.192358983698945	5093	95954
39.65289783477783	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	101154
42.128801584243774	20	200.0	0.0	200.0	200.0	200.0	0.0	5200	106354
44.14352869987488	21	200.0	0.0	200.0	200.0	200.0	0.0	5200	111554
46.58763599395752	22	197.5	12.5	200.0	135.0	197.5	12.5	5135	116689
49.14146542549133	23	198.8077	5.9615383	200.0	169.0	198.80769230769232	5.961538461538462	5169	121858
51.617597579956055	24	198.6923	6.5384617	200.0	166.0	198.69230769230768	6.53846153846154	5166	127024
54.09519648551941	25	197.65384	8.370932	200.0	160.0	197.65384615384616	8.370930964181976	5139	132163
56.53764796257019	26	198.07692	9.615384	200.0	150.0	198.07692307692307	9.615384615384617	5150	137313
59.02638554573059	27	193.65384	22.67656	200.0	91.0	193.65384615384616	22.676559072331646	5035	142348
61.5290310382843	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	147548
64.028892993927	29	191.2963	24.699402	200.0	85.0	191.2962962962963	24.699399924956662	5165	152713
66.28663897514343	30	172.1	42.05738	200.0	64.0	172.1	42.057381436952696	5163	157876
68.74250555038452	31	186.18518	29.007072	200.0	73.0	186.1851851851852	29.00707070511658	5027	162903
70.95062971115112	32	176.17241	33.69751	200.0	115.0	176.17241379310346	33.697507290924044	5109	168012
73.19189167022705	33	186.96297	26.127155	200.0	120.0	186.96296296296296	26.12715556442219	5048	173060
75.59708786010742	34	196.0	12.878127	200.0	136.0	196.0	12.878126954109197	5096	178156
77.83451414108276	35	195.88461	20.576923	200.0	93.0	195.8846153846154	20.576923076923077	5093	183249
79.96368670463562	36	191.0	26.492487	200.0	88.0	191.0	26.49248670570303	5157	188406
82.19754791259766	37	197.53847	12.307692	200.0	136.0	197.53846153846155	12.307692307692307	5136	193542
84.67303109169006	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	198742
86.68649435043335	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	203942
88.91271471977234	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209142
91.00142192840576	41	199.88461	0.42307696	200.0	198.0	199.8846153846154	0.42307692307692313	5197	214339
93.05578422546387	42	188.96297	8.2393875	200.0	173.0	188.96296296296296	8.23938815366629	5102	219441
95.26227140426636	43	176.65517	10.366644	200.0	151.0	176.6551724137931	10.36664366284201	5123	224564
97.58043909072876	44	186.92592	11.228027	200.0	168.0	186.92592592592592	11.228026857183062	5047	229611
99.98529100418091	45	198.34616	3.3961775	200.0	187.0	198.34615384615384	3.3961778028600116	5157	234768
102.33072209358215	46	199.96153	0.1923077	200.0	199.0	199.96153846153845	0.1923076923076923	5199	239967
104.39136266708374	47	199.6923	0.9514859	200.0	196.0	199.69230769230768	0.9514859136040755	5192	245159
106.60972499847412	48	199.84616	0.7692307	200.0	196.0	199.84615384615384	0.7692307692307693	5196	250355
108.76556944847107	49	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230768	5197	255552
110.86950135231018	50	199.57692	1.757907	200.0	191.0	199.57692307692307	1.7579069049271445	5189	260741
112.98480343818665	51	199.65384	1.3851495	200.0	193.0	199.65384615384616	1.3851494696437774	5191	265932
115.0257453918457	52	198.61539	2.975243	200.0	189.0	198.6153846153846	2.975243016279033	5164	271096
117.13010764122009	53	199.3077	1.8967427	200.0	192.0	199.30769230769232	1.8967427701443003	5182	276278
119.58827328681946	54	199.53847	2.3076923	200.0	188.0	199.53846153846155	2.3076923076923075	5188	281466
121.7451183795929	55	198.92308	2.8679004	200.0	186.0	198.92307692307693	2.86790028958573	5172	286638
