Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.232024669647217	0	7.952343	4.5584316	52.0	2.0	7.952343129467832	4.558431912337689	10012	10012
7.578993558883667	1	8.709312	5.2363553	51.0	3.0	8.709312445604874	5.236355335040389	10007	20019
10.866308689117432	2	10.207739	6.758537	60.0	3.0	10.207739307535642	6.75853697014716	10024	30043
14.125480890274048	3	11.509781	7.4112444	50.0	3.0	11.509781357882623	7.411244439425697	10002	40045
18.207508087158203	4	12.971466	8.403212	52.0	3.0	12.971465629053178	8.403211991964298	10001	50046
21.867998838424683	5	16.17286	11.184638	79.0	3.0	16.17285945072698	11.18463809442879	10011	60057
25.080625772476196	6	17.814947	12.252877	67.0	3.0	17.814946619217082	12.252877826565385	10012	70069
28.56837821006775	7	19.585127	13.17755	100.0	4.0	19.58512720156556	13.177550660960327	10008	80077
32.397557735443115	8	22.341518	15.276233	94.0	3.0	22.341517857142858	15.276232397667242	10009	90086
35.78358316421509	9	24.809406	15.301454	82.0	4.0	24.809405940594058	15.301453067722917	10023	100109
39.345940589904785	10	28.23662	17.483362	114.0	4.0	28.23661971830986	17.483362227297093	10024	110133
42.709346294403076	11	28.950867	17.220112	110.0	5.0	28.95086705202312	17.22011231189704	10017	120150
45.896915674209595	12	32.29582	19.620089	103.0	4.0	32.29581993569132	19.620088183812204	10044	130194
49.0732536315918	13	34.42268	18.49631	87.0	5.0	34.422680412371136	18.49630875307095	10017	140211
52.308286905288696	14	36.616787	20.076384	114.0	5.0	36.61678832116788	20.076383588841068	10033	150244
55.53969216346741	15	40.66129	23.762566	145.0	6.0	40.66129032258065	23.76256445131311	10084	160328
58.736692905426025	16	40.51822	23.083344	124.0	5.0	40.51821862348178	23.083343804552392	10008	170336
61.91781282424927	17	47.753555	26.780588	162.0	6.0	47.75355450236967	26.780588644087096	10076	180412
65.26821708679199	18	46.328705	25.341158	148.0	8.0	46.3287037037037	25.341159430511045	10007	190419
68.81907749176025	19	52.497383	28.50202	169.0	11.0	52.49738219895288	28.502020566850888	10027	200446
72.0780770778656	20	54.956043	26.81291	142.0	8.0	54.956043956043956	26.812909834634986	10002	210448
75.32293200492859	21	52.66316	24.490433	160.0	8.0	52.66315789473684	24.49043229994577	10006	220454
78.9831874370575	22	68.71429	37.225548	207.0	5.0	68.71428571428571	37.225548976457546	10101	230555
82.35294389724731	23	60.05988	30.383911	162.0	8.0	60.05988023952096	30.38391092501803	10030	240585
85.64157795906067	24	62.242237	30.076876	157.0	10.0	62.24223602484472	30.076873845893754	10021	250606
89.18848919868469	25	72.07914	41.32414	254.0	10.0	72.07913669064749	41.32413804141846	10019	260625
92.87129783630371	26	79.64286	48.88543	263.0	11.0	79.64285714285714	48.8854287839668	10035	270660
96.4327540397644	27	69.23448	42.17468	305.0	11.0	69.23448275862069	42.17468006429409	10039	280699
99.94154572486877	28	68.074326	34.17979	207.0	10.0	68.07432432432432	34.17978919490767	10075	290774
103.70284652709961	29	68.27702	40.895683	310.0	10.0	68.27702702702703	40.8956848556187	10105	300879
107.3608603477478	30	78.38281	40.57095	235.0	19.0	78.3828125	40.570948868492636	10033	310912
111.12671422958374	31	78.61719	40.135925	241.0	15.0	78.6171875	40.13592551679659	10063	320975
115.05587410926819	32	83.34167	42.561035	244.0	9.0	83.34166666666667	42.56103378939734	10001	330976
118.90813994407654	33	85.754234	42.058258	230.0	24.0	85.7542372881356	42.05825992368325	10119	341095
123.06866335868835	34	82.694214	47.21252	264.0	15.0	82.69421487603306	47.212521622312224	10006	351101
127.22136664390564	35	87.80869	44.88476	239.0	18.0	87.80869565217391	44.88475981350538	10098	361199
131.85014843940735	36	90.8018	38.609577	264.0	11.0	90.8018018018018	38.60957726022094	10079	371278
136.0961046218872	37	85.44915	43.28357	320.0	12.0	85.44915254237289	43.28357371473737	10083	381361
140.6864619255066	38	89.77876	38.630478	212.0	15.0	89.77876106194691	38.63047870775996	10145	391506
144.857008934021	39	89.73451	40.799534	237.0	16.0	89.73451327433628	40.79953533032181	10140	401646
149.12014961242676	40	86.47863	42.651356	255.0	15.0	86.47863247863248	42.65135909109954	10118	411764
153.04366779327393	41	88.73451	43.603	292.0	12.0	88.73451327433628	43.60299934863113	10027	421791
156.6579864025116	42	83.64167	37.486397	204.0	15.0	83.64166666666667	37.48639660670995	10037	431828
160.75019478797913	43	82.61789	34.395954	184.0	20.0	82.6178861788618	34.395953705401425	10162	441990
164.96443128585815	44	89.21239	41.386898	246.0	11.0	89.21238938053098	41.38689701745395	10081	452071
168.8759639263153	45	82.99174	42.42748	260.0	13.0	82.99173553719008	42.42747742665788	10042	462113
172.7170422077179	46	91.57273	41.888916	219.0	19.0	91.57272727272728	41.88891350202539	10073	472186
176.7651424407959	47	93.84112	34.53162	210.0	29.0	93.8411214953271	34.53161886656904	10041	482227
180.90066719055176	48	95.24762	46.10315	299.0	21.0	95.24761904761905	46.10315162295481	10001	492228
185.09072875976562	49	98.07767	49.931347	395.0	11.0	98.07766990291262	49.93134885474397	10102	502330
189.06073212623596	50	96.386795	43.467964	233.0	21.0	96.38679245283019	43.467960604859336	10217	512547
193.09107112884521	51	90.42857	41.621964	229.0	11.0	90.42857142857143	41.62196241291418	10128	522675
196.82711839675903	52	94.34906	40.142914	248.0	38.0	94.34905660377359	40.14291508081439	10001	532676
200.48298501968384	53	98.62745	43.206284	221.0	12.0	98.62745098039215	43.206281671250544	10060	542736
204.3301341533661	54	102.734695	50.265736	287.0	15.0	102.73469387755102	50.265732844311316	10068	552804
208.20853877067566	55	106.23158	45.320023	262.0	20.0	106.23157894736842	45.320020586138064	10092	562896
212.17024612426758	56	102.33673	41.992943	256.0	15.0	102.33673469387755	41.99294009603525	10029	572925
215.95719623565674	57	96.80769	42.740063	232.0	11.0	96.8076923076923	42.7400633802932	10068	582993
219.84228205680847	58	95.71698	48.6479	288.0	19.0	95.71698113207547	48.64789834646453	10146	593139
223.7266685962677	59	98.23529	45.777206	221.0	9.0	98.23529411764706	45.777204805617565	10020	603159
227.75950741767883	60	90.441444	41.036285	235.0	23.0	90.44144144144144	41.03628029713401	10039	613198
231.8214795589447	61	108.98913	53.255436	346.0	19.0	108.98913043478261	53.25543339604305	10027	623225
235.91828227043152	62	107.17021	54.470497	351.0	13.0	107.17021276595744	54.470495292419905	10074	633299
239.876629114151	63	105.67368	49.158703	315.0	8.0	105.67368421052632	49.15869941863654	10039	643338
243.66284370422363	64	96.49039	44.542545	230.0	23.0	96.49038461538461	44.542545606227314	10035	653373
247.67810082435608	65	111.30769	49.734173	250.0	36.0	111.3076923076923	49.73417077851207	10129	663502
251.62836813926697	66	105.8421	47.96058	305.0	15.0	105.84210526315789	47.960579380520784	10055	673557
255.89219498634338	67	111.522224	57.5226	417.0	39.0	111.52222222222223	57.52259996012732	10037	683594
259.9616358280182	68	108.11828	55.188015	280.0	11.0	108.11827956989248	55.18801674946334	10055	693649
263.7345886230469	69	104.822914	46.832146	252.0	17.0	104.82291666666667	46.832145920222956	10063	703712
268.00566601753235	70	104.206184	59.64378	350.0	11.0	104.20618556701031	59.643777277469	10108	713820
271.9876239299774	71	120.843376	58.034157	330.0	29.0	120.8433734939759	58.0341573553441	10030	723850
276.0768949985504	72	119.86905	52.842934	341.0	27.0	119.86904761904762	52.84293433011437	10069	733919
280.2404770851135	73	116.360466	60.49542	370.0	36.0	116.36046511627907	60.495418390943414	10007	743926
284.52460193634033	74	116.5	69.91718	441.0	26.0	116.5	69.91718523151282	10019	753945
288.7207794189453	75	109.36957	49.294525	271.0	14.0	109.3695652173913	49.29452685716573	10062	764007
293.3228449821472	76	129.8481	80.68254	574.0	39.0	129.84810126582278	80.68254538192384	10258	774265
298.1250557899475	77	126.0875	68.59468	383.0	15.0	126.0875	68.59467795499882	10087	784352
302.76720094680786	78	130.42857	63.29347	359.0	29.0	130.42857142857142	63.29346790765509	10043	794395
307.5770444869995	79	118.15294	59.21178	318.0	9.0	118.15294117647059	59.211784574744506	10043	804438
312.50080585479736	80	137.68494	72.54698	385.0	15.0	137.68493150684932	72.54698557077522	10051	814489
316.8258407115936	81	129.29114	65.96339	437.0	51.0	129.29113924050634	65.96338683314858	10214	824703
321.3405957221985	82	142.5493	81.12584	480.0	11.0	142.54929577464787	81.12584359810421	10121	834824
326.45879340171814	83	139.94444	71.23024	413.0	30.0	139.94444444444446	71.23023875841108	10076	844900
