Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5599901676177979	0	16.242718	7.813522	61.0	8.0	16.24271844660194	7.813521620763502	5019	5019
2.7794721126556396	1	22.68919	11.081914	71.0	8.0	22.68918918918919	11.081913284505006	5037	10056
4.269177436828613	2	39.54331	22.051392	131.0	9.0	39.54330708661417	22.05139162338162	5022	15078
5.732332229614258	3	49.643566	23.64824	115.0	15.0	49.64356435643565	23.648240743566113	5014	20092
7.220091819763184	4	61.890244	26.799164	130.0	22.0	61.890243902439025	26.799165484623188	5075	25167
9.767519235610962	5	75.22388	35.932697	186.0	24.0	75.22388059701493	35.932698655989654	5040	30207
11.34345030784607	6	84.79661	23.840416	161.0	36.0	84.79661016949153	23.840415521501775	5003	35210
12.870028257369995	7	88.333336	33.825836	189.0	29.0	88.33333333333333	33.82583531123694	5035	40245
14.690179586410522	8	103.0	33.686428	200.0	50.0	103.0	33.68642916968318	5047	45292
16.751685619354248	9	122.82927	42.331966	200.0	50.0	122.82926829268293	42.33196476574196	5036	50328
19.13747215270996	10	161.34375	32.936123	200.0	80.0	161.34375	32.93612129467433	5163	55491
21.451273441314697	11	185.55556	24.694178	200.0	110.0	185.55555555555554	24.69417885121517	5010	60501
23.65515422821045	12	182.03572	28.576317	200.0	106.0	182.03571428571428	28.576316546170517	5097	65598
25.643200159072876	13	177.82759	29.114601	200.0	105.0	177.82758620689654	29.1145999226567	5157	70755
27.67334794998169	14	170.43333	34.02223	200.0	105.0	170.43333333333334	34.0222312939969	5113	75868
29.65704655647278	15	171.46666	32.914772	200.0	103.0	171.46666666666667	32.91477209737631	5144	81012
31.61578631401062	16	181.60715	27.4907	200.0	92.0	181.60714285714286	27.49069879810558	5085	86097
33.61334943771362	17	180.89285	33.897263	200.0	85.0	180.89285714285714	33.897259987997224	5065	91162
35.9116005897522	18	184.14285	29.227818	200.0	84.0	184.14285714285714	29.227817334218596	5156	96318
38.10861253738403	19	192.6923	20.078249	200.0	98.0	192.69230769230768	20.078249293067266	5010	101328
40.64799237251282	20	197.07692	10.141018	200.0	160.0	197.07692307692307	10.141017537031997	5124	106452
43.146167278289795	21	195.07692	14.427334	200.0	141.0	195.07692307692307	14.427332705461632	5072	111524
45.18576693534851	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	116724
47.39725303649902	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	121924
49.44241905212402	24	199.15384	4.2307696	200.0	178.0	199.15384615384616	4.230769230769231	5178	127102
51.61900854110718	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	132302
53.79243183135986	26	198.0	10.0	200.0	148.0	198.0	10.0	5148	137450
55.93959903717041	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	142650
57.95992040634155	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	147850
60.02716660499573	29	200.0	0.0	200.0	200.0	200.0	0.0	5200	153050
62.15860462188721	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	158250
64.16141986846924	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	163450
66.19294095039368	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	168650
68.19798421859741	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	173850
